Timestamp,Logger_ID,Well_Name,Probe_Name,Plot,Year,Temp,Specific_Conductivity,Salinity,Depth,Pressure_mbar,Pressurehead.m,Resistivity,Instrument,DO_sat,DO_mgl,pH,ORP,eH,Density,WLfromsurface.m,Head.m,f_spc,f_sal,f_wl,f_do.sat,f_do.mgl,f_ph,f_eh,Flag
2021-01-01T00:00:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.46,0.05,1214.8,1171.564416,1.5728271903010471,12783,TROLL600,0,0,5.13,-30.7,176.66299999999998,0.999,-2.427172809698953,-2.3742728096989527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T00:15:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.56,0.05,1214.7,1171.4954679999998,1.5723428710330438,12769,TROLL600,0,0,5.17,-33.1,174.26299999999998,0.999,-2.427657128966956,-2.374757128966956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T00:30:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.55,0.05,1214.8,1171.564416,1.5699725292977484,12771,TROLL600,0,0,5.2,-34.6,172.76299999999998,0.999,-2.4300274707022513,-2.377127470702251,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T00:45:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.56,0.05,1214.8,1171.6333639999998,1.5671666731304814,12770,TROLL600,0,0,5.15,-32,175.36299999999997,0.999,-2.4328333268695186,-2.3799333268695184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T01:00:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.57,0.05,1214.9,1171.6333639999998,1.5669608245122457,12769,TROLL600,0,0,5.17,-32.9,174.46299999999997,0.999,-2.433039175487754,-2.380139175487754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T01:15:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.51,0.05,1214.8,1171.564416,1.5654778842615662,12777,TROLL600,0,0,5.2,-34.7,172.66299999999998,0.999,-2.434522115738434,-2.3816221157384336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T01:30:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.52,0.05,1214.9,1171.702312,1.5610434218759517,12775,TROLL600,0,0,5.16,-33.2,174.16299999999998,0.999,-2.4389565781240483,-2.386056578124048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T01:45:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.51,0.05,1215,1171.8402079999998,1.5631229624591252,12776,TROLL600,0,0,5.19,-34,173.36299999999997,0.999,-2.436877037540875,-2.3839770375408746,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T02:00:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.53,0.05,1215,1171.77126,1.5528803979498147,12774,TROLL600,0,0,5.18,-33.4,173.96299999999997,0.999,-2.4471196020501855,-2.3942196020501854,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T02:15:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.59,0.05,1215.2,1171.978104,1.5610753233080954,12766,TROLL600,0,0,5.16,-33.3,174.06299999999996,0.999,-2.4389246766919044,-2.386024676691904,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T02:30:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.6,0.05,1215.1,1171.8402079999998,1.5604129058570666,12765,TROLL600,0,0,5.17,-33.6,173.76299999999998,0.999,-2.4395870941429334,-2.3866870941429332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T02:45:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.6,0.05,1215.1,1171.8402079999998,1.559555486819128,12765,TROLL600,0,0,5.17,-33.7,173.66299999999998,0.999,-2.4404445131808723,-2.387544513180872,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T03:00:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.6,0.05,1214.9,1171.702312,1.55794038154817,12765,TROLL600,0,0,5.17,-33.1,174.26299999999998,0.999,-2.4420596184518297,-2.3891596184518296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T03:15:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.61,0.05,1214.9,1171.702312,1.5590359725410932,12764,TROLL600,0,0,5.14,-32.2,175.16299999999998,0.999,-2.440964027458907,-2.3880640274589067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T03:30:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.64,0.05,1215,1171.77126,1.5570552120750207,12761,TROLL600,0,0,5.14,-31.6,175.76299999999998,0.999,-2.4429447879249793,-2.390044787924979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T03:45:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.63,0.05,1215.2,1171.978104,1.545019131085729,12761,TROLL600,0,0,5.18,-34,173.36299999999997,0.999,-2.454980868914271,-2.402080868914271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T04:00:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.62,0.05,1215.2,1171.978104,1.545828915732672,12763,TROLL600,0,0,5.17,-33.6,173.76299999999998,0.999,-2.454171084267328,-2.4012710842673277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T04:15:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.72,0.05,1215,1171.8402079999998,1.557580360821018,12749,TROLL600,0,0,5.17,-33.8,173.56299999999996,0.999,-2.442419639178982,-2.3895196391789817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T04:30:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.69,0.05,1215.1,1171.8402079999998,1.556343567883355,12754,TROLL600,0,0,5.17,-33.6,173.76299999999998,0.999,-2.443656432116645,-2.390756432116645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T04:45:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.7,0.05,1214.9,1171.702312,1.5534627487944874,12752,TROLL600,0,0,5.18,-34,173.36299999999997,0.999,-2.4465372512055126,-2.3936372512055124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T05:00:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.71,0.05,1215,1171.77126,1.5523360049098538,12751,TROLL600,0,0,5.19,-34,173.36299999999997,0.999,-2.447663995090146,-2.394763995090146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T05:15:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.76,0.05,1214.8,1171.564416,1.550687405857112,12745,TROLL600,0,0,5.16,-32.5,174.86299999999997,0.999,-2.4493125941428877,-2.3964125941428875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T05:30:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.75,0.05,1214.7,1171.4954679999998,1.5523653476947055,12746,TROLL600,0,0,5.17,-33.1,174.26299999999998,0.999,-2.4476346523052945,-2.3947346523052944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T05:45:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.66,97.73,0.05,1214.8,1171.564416,1.5455786174227222,12749,TROLL600,0,0,5.18,-33.9,173.474,0.999,-2.454421382577278,-2.4015213825772777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T06:00:00Z,PNNL_13,GW7,TEMPEST_C_600_GW7,Control,2021,14.67,97.73,0.05,1214.9,1171.702312,1.5441672376371445,12749,TROLL600,0,0,5.16,-33.7,173.66299999999998,0.999,-2.4558327623628555,-2.4029327623628554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
