Timestamp,Logger_ID,Well_Name,Probe_Name,Plot,Year,Temp,Specific_Conductivity,Salinity,Depth,Pressure_mbar,Pressurehead.m,Resistivity,Instrument,DO_sat,DO_mgl,pH,ORP,eH,Density,WLfromsurface.m,Head.m,f_spc,f_sal,f_wl,f_do.sat,f_do.mgl,f_ph,f_eh,Flag
2021-01-01T00:00:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,613.78,0.3,1183.1,1141.0204519999998,1.2597926101166024,2106.8,TROLL600,0,0,5.66,-0.1,208.957,1,-0.8502073898833975,-0.7734073898833975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T00:15:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,613.83,0.3,1183.3,1141.1583479999997,1.2614179969714396,2106.7,TROLL600,0,0,5.65,-0.2,208.857,1,-0.8485820030285602,-0.7717820030285603,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T00:30:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,613.3,0.3,1183.2,1141.1583479999997,1.2583469516433547,2108.6,TROLL600,0,0,5.65,-1.1,207.957,1,-0.8516530483566451,-0.7748530483566451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T00:45:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,612.78,0.3,1183.2,1141.1583479999997,1.254840827397732,2110.4,TROLL600,0,0,5.65,-0.2,208.857,1,-0.8551591726022678,-0.7783591726022678,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T01:00:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,613.04,0.3,1183.1,1141.0204519999998,1.2532290367590673,2109.5,TROLL600,0,0,5.65,0.1,209.15699999999998,1,-0.8567709632409326,-0.7799709632409326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T01:15:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,613.25,0.3,1183.3,1141.1583479999997,1.2538568012522087,2108.8,TROLL600,0,0,5.66,-0.5,208.557,1,-0.8561431987477912,-0.7793431987477912,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T01:30:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,613.43,0.3,1183.3,1141.2272959999998,1.2487236993944568,2108.2,TROLL600,0,0,5.67,0.6,209.65699999999998,1,-0.861276300605543,-0.7844763006055431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T01:45:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,612.76,0.3,1183.5,1141.3651919999998,1.250801160437047,2110.7,TROLL600,0,0,5.65,0.2,209.25699999999998,1,-0.8591988395629528,-0.7823988395629529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T02:00:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,613.38,0.3,1183.4,1141.296244,1.2405688384922462,2108.5,TROLL600,0,0,5.65,-0.3,208.75699999999998,1,-0.8694311615077537,-0.7926311615077537,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T02:15:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.57,0.3,1183.5,1141.3651919999998,1.2473494210561185,2107.9,TROLL600,0,0,5.67,-0.7,208.368,1,-0.8626505789438814,-0.7858505789438814,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T02:30:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,613.43,0.3,1183.4,1141.2272959999998,1.2466876660225434,2108.4,TROLL600,0,0,5.64,-1.3,207.75699999999998,1,-0.8633123339774564,-0.7865123339774565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T02:45:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,612.37,0.3,1183.2,1141.1583479999997,1.2451280304691175,2112.1,TROLL600,0,0,5.64,-0.7,208.368,1,-0.8648719695308824,-0.7880719695308824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T03:00:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.13,613.03,0.3,1183.3,1141.2272959999998,1.245623762107003,2109.7,TROLL600,0,0,5.65,0.3,209.357,1,-0.8643762378929969,-0.7875762378929969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T03:15:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.01,0.3,1183.2,1141.0893999999998,1.2453121096398856,2109.8,TROLL600,0,0,5.65,-0.1,208.968,1,-0.8646878903601143,-0.7878878903601143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T03:30:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.51,0.3,1183.3,1141.2272959999998,1.2440364038688019,2108.3,TROLL600,0,0,5.65,-0.2,208.868,1,-0.865963596131198,-0.789163596131198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T03:45:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.18,0.3,1183.5,1141.3651919999998,1.2313092850259746,2109.3,TROLL600,0,0,5.65,0.2,209.26799999999997,1,-0.8786907149740253,-0.8018907149740253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T04:00:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.64,0.3,1183.3,1141.2272959999998,1.2307121120192233,2107.8,TROLL600,0,0,5.65,-1.8,207.26799999999997,1,-0.8792878879807766,-0.8024878879807766,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T04:15:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,612.99,0.3,1183.4,1141.296244,1.2445610274660555,2110.1,TROLL600,0,0,5.64,-0.7,208.368,1,-0.8654389725339444,-0.7886389725339444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T04:30:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.44,0.3,1183.3,1141.2272959999998,1.2426223973868054,2108.6,TROLL600,0,0,5.65,-0.9,208.16799999999998,1,-0.8673776026131945,-0.7905776026131945,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T04:45:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.58,0.3,1183.2,1141.0893999999998,1.2397444591170268,2108.1,TROLL600,0,0,5.65,-1,208.06799999999998,1,-0.8702555408829731,-0.7934555408829731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T05:00:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,612.95,0.3,1183.2,1141.1583479999997,1.2386188419762751,2110.3,TROLL600,0,0,5.64,-1.7,207.368,1,-0.8713811580237247,-0.7945811580237248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T05:15:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.85,0.3,1183.2,1141.1583479999997,1.2390811133261588,2107.1,TROLL600,0,0,5.66,0,209.06799999999998,1,-0.8709188866738411,-0.7941188866738411,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T05:30:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.62,0.3,1182.8,1140.74466,1.2372420075492991,2108.1,TROLL600,0,0,5.65,-0.2,208.868,1,-0.8727579924507007,-0.7959579924507008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T05:45:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.75,0.3,1183.1,1140.9515039999997,1.2318682118766309,2107.7,TROLL600,0,0,5.64,-1.2,207.868,1,-0.878131788123369,-0.801331788123369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-01-01T06:00:00Z,PNNL_32,GW5,TEMPEST_S_600_GW5,Seawater,2021,13.12,613.73,0.3,1183,1140.9515039999997,1.2290520956017914,2107.8,TROLL600,0,0,5.66,-2.2,206.868,1,-0.8809479043982085,-0.8041479043982085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
