Timestamp,Logger_ID,Well_Name,Probe_Name,Plot,Year,Temp,Specific_Conductivity,Salinity,Depth,Pressure_mbar,Pressurehead.m,Resistivity,Instrument,Density,WLfromsurface.m,Head.m,f_spc,f_sal,f_wl,Flag
2022-01-01T00:00:00Z,PNNL_12,GW4,TEMPEST_C_200_GW4,Control,2022,14.48003,0,0,1032.74,1011.94565912,NA,9999999,TROLL200,0.999178,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T00:15:00Z,PNNL_12,GW4,TEMPEST_C_200_GW4,Control,2022,14.47959,0,0,1032.561,1011.7705311999999,NA,9999999,TROLL200,0.999178,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T00:30:00Z,PNNL_12,GW4,TEMPEST_C_200_GW4,Control,2022,14.47995,0,0,1032.515,1011.7257149999999,NA,9999999,TROLL200,0.999178,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T00:45:00Z,PNNL_12,GW4,TEMPEST_C_200_GW4,Control,2022,14.47907,0,0,1032.303,1011.51749204,NA,9999999,TROLL200,0.999179,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:00:00Z,PNNL_12,GW4,TEMPEST_C_200_GW4,Control,2022,14.47916,0,0,1032.315,1011.5292131999998,NA,9999999,TROLL200,0.999179,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:15:00Z,PNNL_12,GW4,TEMPEST_C_200_GW4,Control,2022,14.47916,0,0,1032.495,1011.7050306,NA,9999999,TROLL200,0.999179,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:30:00Z,PNNL_12,GW4,TEMPEST_C_200_GW4,Control,2022,14.47898,0,0,1032.515,1011.7257149999999,NA,9999999,TROLL200,0.999179,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:45:00Z,PNNL_12,GW4,TEMPEST_C_200_GW4,Control,2022,14.47861,0,0,1032.75,1011.9553118399999,NA,9999999,TROLL200,0.999179,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T02:00:00Z,PNNL_12,GW4,TEMPEST_C_200_GW4,Control,2022,14.47835,0,0,1032.572,1011.7808733999999,NA,9999999,TROLL200,0.999179,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T02:15:00Z,PNNL_12,GW4,TEMPEST_C_200_GW4,Control,2022,14.47818,0,0,1031.976,1011.1968838399998,NA,9999999,TROLL200,0.999179,NA,NA,FALSE,FALSE,NA,NA
