Timestamp,Logger_ID,Well_Name,Probe_Name,Plot,Year,Temp,Specific_Conductivity,Salinity,Depth,Pressure_mbar,Pressurehead.m,Resistivity,Instrument,Density,WLfromsurface.m,Head.m,f_spc,f_sal,f_wl,Flag
2019-11-20T09:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.10764,0,0,1040.583,1018.91285452,0.15137113264998467,9999999,TROLL200,0.999085,-1.6486288673500153,-1.5570288673500154,FALSE,FALSE,FALSE,FALSE
2019-11-20T10:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.10764,0,0,1040.699,1019.02661872,0.15046374952809052,9999999,TROLL200,0.999085,-1.6495362504719095,-1.5579362504719096,FALSE,FALSE,FALSE,FALSE
2019-11-20T10:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.10667,0,0,1040.753,1019.0790192,0.15117888993609407,9999999,TROLL200,0.999085,-1.6488211100639059,-1.557221110063906,FALSE,FALSE,FALSE,FALSE
2019-11-20T10:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.10586,0,0,1040.775,1019.1010825599999,0.15003625832556985,9999999,TROLL200,0.999086,-1.6499637416744302,-1.5583637416744303,FALSE,FALSE,FALSE,FALSE
2019-11-20T10:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.10489,0,0,1040.84,1019.1645147199998,0.15160736551004197,9999999,TROLL200,0.999086,-1.648392634489958,-1.556792634489958,FALSE,FALSE,FALSE,FALSE
2019-11-20T11:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.10366,0,0,1040.764,1019.0907403599999,0.14984224450163114,9999999,TROLL200,0.999086,-1.6501577554983689,-1.558557755498369,FALSE,FALSE,FALSE,FALSE
2019-11-20T11:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.10216,0,0,1040.585,1018.9156124399999,0.14986305295085445,9999999,TROLL200,0.999086,-1.6501369470491456,-1.5585369470491457,FALSE,FALSE,FALSE,FALSE
2019-11-20T11:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.1011,0,0,1040.613,1018.9425021599999,0.1503127140588001,9999999,TROLL200,0.999086,-1.6496872859412,-1.5580872859412,FALSE,FALSE,FALSE,FALSE
2019-11-20T11:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.09987,0,0,1040.527,1018.8590750799999,0.15046485459724027,9999999,TROLL200,0.999086,-1.6495351454027598,-1.55793514540276,FALSE,FALSE,FALSE,FALSE
2019-11-20T12:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.0995,0,0,1040.4,1018.73496868,0.14982060974460812,9999999,TROLL200,0.999087,-1.6501793902553918,-1.558579390255392,FALSE,FALSE,FALSE,FALSE
2019-11-20T12:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2019,15.09784,0,0,1040.305,1018.6418888799999,0.15055466187400865,9999999,TROLL200,0.999087,-1.6494453381259915,-1.5578453381259916,FALSE,FALSE,FALSE,FALSE
