Timestamp,Logger_ID,Well_Name,Probe_Name,Plot,Year,Temp,Specific_Conductivity,Salinity,Depth,Pressure_mbar,Pressurehead.m,Resistivity,Instrument,Density,WLfromsurface.m,Head.m,f_spc,f_sal,f_wl,Flag
2019-11-20T10:15:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.4447,11671.33,6.641916,1131.459,1114.15348484,1.1152606950011315,115.6129,TROLL200,1.004725,0.11526069500113145,0.12746069500113144,FALSE,FALSE,FALSE,FALSE
2019-11-20T10:30:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.45518,11670.56,6.641619,1131.524,1114.2155380399997,1.1145327106084881,115.5894,TROLL200,1.004723,0.11453271060848813,0.12673271060848812,FALSE,FALSE,FALSE,FALSE
2019-11-20T10:45:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.61285,11752.19,6.694214,1131.843,1114.55269376,1.1188485867690425,114.3221,TROLL200,1.004745,0.11884858676904253,0.13104858676904252,FALSE,FALSE,FALSE,FALSE
2019-11-20T11:00:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.51073,11750.66,6.691578,1131.778,1114.50167224,1.117313205730596,114.6374,TROLL200,1.004755,0.1173132057305959,0.12951320573059588,FALSE,FALSE,FALSE,FALSE
2019-11-20T11:15:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.48733,11742.35,6.6861,1131.705,1114.4285873599997,1.118370634879023,114.7876,TROLL200,1.004754,0.118370634879023,0.13057063487902298,FALSE,FALSE,FALSE,FALSE
2019-11-20T11:30:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.47504,11738.26,6.683391,1131.687,1114.4092819199998,1.1183500417105505,114.8639,TROLL200,1.004753,0.11835004171055052,0.1305500417105505,FALSE,FALSE,FALSE,FALSE
2019-11-20T11:45:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.47804,11726.08,6.675984,1131.413,1114.13280044,1.1165486972582384,114.9743,TROLL200,1.004747,0.11654869725823835,0.12874869725823834,FALSE,FALSE,FALSE,FALSE
2019-11-20T12:00:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.49124,11720.09,6.672538,1131.299,1114.01558884,1.115982649419153,114.994,TROLL200,1.004743,0.11598264941915293,0.12818264941915292,FALSE,FALSE,FALSE,FALSE
2019-11-20T12:15:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.48669,11716.8,6.670444,1131.332,1114.0466154399999,1.1179732410382934,115.0398,TROLL200,1.004742,0.11797324103829343,0.13017324103829342,FALSE,FALSE,FALSE,FALSE
2019-11-20T12:30:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.49835,11713.24,6.668462,1131.117,1113.8321871599999,1.116047293034395,115.0402,TROLL200,1.004739,0.11604729303439498,0.12824729303439497,FALSE,FALSE,FALSE,FALSE
2019-11-20T12:45:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.51684,11708.36,6.665782,1131.057,1113.7687549999998,1.116161792734144,115.0334,TROLL200,1.004734,0.11616179273414406,0.12836179273414405,FALSE,FALSE,FALSE,FALSE
2019-11-20T13:00:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.51655,11708.73,6.666006,1130.984,1113.6963595999998,1.11433490432875,115.0306,TROLL200,1.004735,0.11433490432875004,0.12653490432875003,FALSE,FALSE,FALSE,FALSE
2019-11-20T13:15:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.51702,11707.28,6.665122,1131.058,1113.7687549999998,1.1158268718990958,115.0435,TROLL200,1.004734,0.1158268718990958,0.12802687189909578,FALSE,FALSE,FALSE,FALSE
2019-11-20T13:30:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.52375,11703.44,6.662883,1131.051,1113.7584127999999,1.1144718195193137,115.0614,TROLL200,1.004731,0.11447181951931373,0.12667181951931372,FALSE,FALSE,FALSE,FALSE
2019-11-20T13:45:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.53167,11704.42,6.663617,1131.261,1113.96456732,1.1159145665709356,115.0283,TROLL200,1.004731,0.11591456657093557,0.12811456657093556,FALSE,FALSE,FALSE,FALSE
2019-11-20T14:00:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.53841,11703.95,6.663441,1131.367,1114.06798932,1.114776488530429,115.013,TROLL200,1.00473,0.11477648853042899,0.12697648853042898,FALSE,FALSE,FALSE,FALSE
2019-11-20T14:15:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.52875,11703.17,6.662802,1131.471,1114.17141132,1.1149944855442346,115.0492,TROLL200,1.004731,0.11499448554423464,0.12719448554423463,FALSE,FALSE,FALSE,FALSE
2019-11-20T14:30:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.53113,11701.98,6.662114,1131.586,1114.28379656,1.1143212031833516,115.0539,TROLL200,1.00473,0.1143212031833516,0.12652120318335158,FALSE,FALSE,FALSE,FALSE
2019-11-20T14:45:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.54159,11699.44,6.660729,1131.663,1114.3575709199997,1.1141683110215768,115.0479,TROLL200,1.004727,0.11416831102157676,0.12636831102157675,FALSE,FALSE,FALSE,FALSE
2019-11-20T15:00:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.54069,11699.28,6.660621,1131.756,1114.44927176,1.1129152332681134,115.0521,TROLL200,1.004727,0.11291523326811337,0.12511523326811336,FALSE,FALSE,FALSE,FALSE
2019-11-20T15:15:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.53722,11698.43,6.660044,1131.987,1114.67611068,1.1135445395574748,115.0707,TROLL200,1.004727,0.11354453955747479,0.12574453955747478,FALSE,FALSE,FALSE,FALSE
2019-11-20T15:30:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.54269,11698.29,6.660045,1132.251,1114.93535516,1.1131528940718425,115.056,TROLL200,1.004727,0.11315289407184248,0.12535289407184247,FALSE,FALSE,FALSE,FALSE
2019-11-20T15:45:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.54523,11699.4,6.660766,1132.376,1115.0594615599998,1.1122287064041656,115.0376,TROLL200,1.004727,0.1122287064041656,0.1244287064041656,FALSE,FALSE,FALSE,FALSE
2019-11-20T16:00:00Z,PNNL_41,GW8,TEMPEST_L_200_GW8,Shoreline,2019,11.55752,11696.65,6.65929,1132.756,1115.4304017999998,1.1122601770001483,115.0282,TROLL200,1.004724,0.11226017700014834,0.12446017700014834,FALSE,FALSE,FALSE,FALSE
