Timestamp,Logger_ID,Well_Name,Probe_Name,Plot,Year,Temp,Specific_Conductivity,Salinity,Depth,Pressure_mbar,Pressurehead.m,Resistivity,Instrument,DO_sat,DO_mgl,pH,ORP,eH,Density,WLfromsurface.m,Head.m,f_spc,f_sal,f_wl,f_do.sat,f_do.mgl,f_ph,f_eh,Flag
2019-11-20T12:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1057.8,1017.603532,0.14021726021916334,99999,TROLL600,69.21,6.91,7.1,51.3,257.585,0.999,-2.2447827397808364,-2.1728827397808366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T12:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1057.7,1017.4656359999999,0.1395667513658865,99999,TROLL600,69.15,6.91,6.52,114.3,320.585,0.999,-2.245433248634113,-2.1735332486341132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T13:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1057.7,1017.5345839999999,0.13917323685695052,99999,TROLL600,69.15,6.91,6.45,203.4,409.68499999999995,0.999,-2.2458267631430493,-2.1739267631430494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T13:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1057.9,1017.6724799999998,0.1413412413091194,99999,TROLL600,68.98,6.89,8.16,166.5,372.78499999999997,0.999,-2.2436587586908803,-2.1717587586908804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T13:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1057.9,1017.6724799999998,0.14008063117595815,99999,TROLL600,68.88,6.88,7.04,136.9,343.18499999999995,0.999,-2.244919368824042,-2.173019368824042,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T13:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1058,1017.8103759999999,0.1408349149524779,99999,TROLL600,69.27,6.92,6.91,116.1,322.385,0.999,-2.2441650850475217,-2.172265085047522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T14:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1058.4,1018.0861679999999,0.14144863644607822,99999,TROLL600,69.41,6.93,6.64,13.7,219.98499999999996,0.999,-2.2435513635539217,-2.171651363553922,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T14:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1058.4,1018.1551159999999,0.14131711108762254,99999,TROLL600,69.53,6.94,8.04,9,215.28499999999997,0.999,-2.243682888912377,-2.1717828889123774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T14:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1058.4,1018.1551159999999,0.13949169317550217,99999,TROLL600,69.48,6.94,6.96,13.5,219.78499999999997,0.999,-2.2455083068244974,-2.1736083068244976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T14:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1058.6,1018.3619599999998,0.14069286919852483,99999,TROLL600,69.43,6.94,6.59,52.8,259.085,0.999,-2.244307130801475,-2.172407130801475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T15:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1058.7,1018.4309079999999,0.13920036124016658,99999,TROLL600,69.43,6.94,6.73,54.7,260.98499999999996,0.999,-2.2457996387598333,-2.1738996387598335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T15:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1058.9,1018.5688039999999,0.13892540192550829,99999,TROLL600,69.69,6.96,7.49,60.8,267.085,0.999,-2.2460745980744914,-2.1741745980744915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T15:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1059,1018.7756479999999,0.13799664017968155,99999,TROLL600,70.12,7,6.24,58.6,264.885,0.999,-2.2470033598203183,-2.1751033598203184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T15:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1059.4,1019.1893359999999,0.14002302078250461,99999,TROLL600,70.63,7.05,6.19,46.4,252.68499999999995,0.999,-2.244976979217495,-2.173076979217495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T16:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1059.8,1019.5340759999999,0.13978389613970182,99999,TROLL600,71.37,7.13,6.22,73.4,279.68499999999995,0.999,-2.245216103860298,-2.173316103860298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T16:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1060.1,1019.8098679999999,0.14130437229048826,99999,TROLL600,71.61,7.15,6.69,116.9,323.18499999999995,0.999,-2.2436956277095117,-2.171795627709512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T16:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1060.1,1019.8788159999999,0.14009767067810885,99999,TROLL600,71.51,7.14,5.41,202.7,408.98499999999996,0.999,-2.244902329321891,-2.173002329321891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T16:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1060,1019.7409199999998,0.1383906990816573,99999,TROLL600,71.5,7.14,5.46,236.4,442.68499999999995,0.999,-2.2466093009183425,-2.1747093009183427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T17:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1060.5,1020.1546079999998,0.13983015593827064,99999,TROLL600,71.57,7.15,5.46,175.9,382.18499999999995,0.999,-2.245169844061729,-2.1732698440617293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T17:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1060.7,1020.3614519999999,0.140769342810813,99999,TROLL600,71.81,7.17,6.28,257.9,464.18499999999995,0.999,-2.2442306571891866,-2.1723306571891867,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T17:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1060.6,1020.3614519999999,0.13828044588123894,99999,TROLL600,71.98,7.19,5.46,150,356.28499999999997,0.999,-2.246719554118761,-2.174819554118761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T17:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1060.9,1020.5682959999999,0.13988991668423356,99999,TROLL600,72.11,7.2,5.16,243.8,450.085,0.999,-2.2451100833157662,-2.1732100833157664,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T18:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1061,1020.637244,0.13822388344438818,99999,TROLL600,72.27,7.22,5.16,275.6,481.896,0.999,-2.2467761165556115,-2.1748761165556116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T18:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1061.3,1020.9819839999999,0.13958561458472113,99999,TROLL600,72.55,7.25,5.89,192.9,399.18499999999995,0.999,-2.2454143854152786,-2.1735143854152787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T18:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.65,0.07,0,1061.5,1021.188828,0.1395840222350798,99999,TROLL600,72.77,7.27,5.12,141.2,347.48499999999996,0.999,-2.24541597776492,-2.1735159777649202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T18:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1061.6,1021.2577759999998,0.13879752400042042,99999,TROLL600,72.65,7.26,5.04,142,348.296,0.999,-2.2462024759995796,-2.1743024759995797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T19:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1061.8,1021.533568,0.13801964078561987,99999,TROLL600,73.06,7.3,5.18,139.8,346.096,0.999,-2.2469803592143798,-2.17508035921438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T19:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1062,1021.6714639999999,0.1381308602836852,99999,TROLL600,73.12,7.3,4.79,305.8,512.0959999999999,0.999,-2.2468691397163147,-2.174969139716315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T19:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1062.4,1022.0851519999999,0.13932874272881512,99999,TROLL600,73.38,7.33,4.41,320.9,527.1959999999999,0.999,-2.2456712572711846,-2.1737712572711847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T19:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1062.5,1022.223048,0.13838179825545552,99999,TROLL600,73.95,7.39,4.16,252.7,458.996,0.999,-2.2466182017445444,-2.1747182017445446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T20:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1062.6,1022.2919959999999,0.1384323043197369,99999,TROLL600,73.36,7.33,4.1,248.3,454.596,0.999,-2.246567695680263,-2.174667695680263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T20:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1062.8,1022.4988399999999,0.14006899477472934,99999,TROLL600,73.21,7.31,4.95,326.8,533.0959999999999,0.999,-2.2449310052252702,-2.1730310052252704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T20:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1062.9,1022.5677879999998,0.13869217033736211,99999,TROLL600,73.23,7.32,4.38,252.2,458.496,0.999,-2.2463078296626375,-2.1744078296626377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T20:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063,1022.6367359999999,0.13792948929820242,99999,TROLL600,73.2,7.31,4.31,297.6,503.896,0.999,-2.247070510701797,-2.1751705107017973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T21:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.1,1022.7746319999999,0.13785697614527928,99999,TROLL600,72.93,7.29,4.24,276.1,482.396,0.999,-2.2471430238547203,-2.1752430238547205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T21:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.2,1022.84358,0.1393263065699628,99999,TROLL600,72.56,7.25,4.61,268.8,475.096,0.999,-2.245673693430037,-2.173773693430037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T21:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063,1022.7056839999999,0.13693544121705953,99999,TROLL600,72.21,7.21,4.08,295.8,502.09599999999995,0.999,-2.24806455878294,-2.1761645587829404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T21:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.2,1022.84358,0.1382188069792906,99999,TROLL600,72.01,7.19,4.02,275.2,481.496,0.999,-2.246781193020709,-2.1748811930207093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T22:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1062.9,1022.5677879999998,0.13593277811605664,99999,TROLL600,71.45,7.14,4.12,309.1,515.396,0.999,-2.2490672218839434,-2.1771672218839435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T22:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.3,1022.912528,0.1383050388368198,99999,TROLL600,71.42,7.14,3.78,333.7,539.996,0.999,-2.24669496116318,-2.17479496116318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T22:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.3,1022.912528,0.13676032358592874,99999,TROLL600,71.45,7.14,3.76,358.1,564.396,0.999,-2.248239676414071,-2.176339676414071,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T22:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.3,1022.9814759999999,0.13824836752136013,99999,TROLL600,71.34,7.13,3.79,347.9,554.1959999999999,0.999,-2.24675163247864,-2.17485163247864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T23:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.3,1022.912528,0.1363350165234592,99999,TROLL600,71.09,7.1,3.9,359.4,565.6959999999999,0.999,-2.2486649834765404,-2.1767649834765406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T23:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.4,1023.0504239999998,0.13860509467061963,99999,TROLL600,70.99,7.09,3.63,398.3,604.5959999999999,0.999,-2.2463949053293804,-2.1744949053293805,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T23:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.4,1023.0504239999998,0.13776638914342862,99999,TROLL600,70.87,7.08,3.22,387.5,593.7959999999999,0.999,-2.247233610856571,-2.1753336108565713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-20T23:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.4,1023.0504239999998,0.13828356253139298,99999,TROLL600,70.85,7.08,3.13,373.1,579.396,0.999,-2.246716437468607,-2.174816437468607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T00:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1063.5,1023.1193719999999,0.13666686491079258,99999,TROLL600,71.11,7.1,3.11,376.5,582.807,0.999,-2.248333135089207,-2.176433135089207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T00:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.64,0.07,0,1063.9,1023.53306,0.13752450170595035,99999,TROLL600,71.8,7.17,3.37,420.7,626.996,0.999,-2.2474754982940492,-2.1755754982940494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T00:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.1,1023.7399039999999,0.13867293965322527,99999,TROLL600,72.03,7.2,2.81,408.8,615.107,0.999,-2.2463270603467747,-2.174427060346775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T00:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1063.9,1023.602008,0.13876927000164813,99999,TROLL600,71.58,7.15,3.06,419.1,625.407,0.999,-2.2462307299983517,-2.174330729998352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T01:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1063.9,1023.53306,0.13785794244292623,99999,TROLL600,71.18,7.11,2.98,407.3,613.607,0.999,-2.2471420575570735,-2.1752420575570737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T01:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064,1023.6709559999998,0.13850334761145125,99999,TROLL600,71.36,7.13,3.42,417.9,624.207,0.999,-2.2464966523885486,-2.1745966523885487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T01:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.3,1023.8777999999999,0.13721562670489987,99999,TROLL600,71.73,7.17,3.04,408.9,615.207,0.999,-2.2477843732951,-2.1758843732951,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T01:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.5,1024.0846439999998,0.138535888705414,99999,TROLL600,71.98,7.19,3.19,394.1,600.407,0.999,-2.2464641112945856,-2.1745641112945857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T02:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.6,1024.22254,0.1380533795442722,99999,TROLL600,72.06,7.2,3.12,394.9,601.207,0.999,-2.2469466204557276,-2.1750466204557277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T02:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.9,1024.498332,0.14048741526524453,99999,TROLL600,72.02,7.2,2.34,488.3,694.607,0.999,-2.244512584734755,-2.1726125847347553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T02:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.7,1024.360436,0.13704859331041533,99999,TROLL600,72.01,7.2,2.22,493.1,699.407,0.999,-2.2479514066895843,-2.1760514066895844,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T02:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.8,1024.429384,0.13867103427758676,99999,TROLL600,71.78,7.17,2.5,485.8,692.107,0.999,-2.2463289657224133,-2.1744289657224134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T03:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.8,1024.429384,0.13790888402164084,99999,TROLL600,71.66,7.16,2.53,479,685.307,0.999,-2.247091115978359,-2.1751911159783592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T03:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.7,1024.2914879999998,0.13770239574158258,99999,TROLL600,71.26,7.12,2.24,527,733.307,0.999,-2.247297604258417,-2.1753976042584173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T03:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.7,1024.360436,0.13694651961542145,99999,TROLL600,71.14,7.11,1.75,524.9,731.207,0.999,-2.2480534803845784,-2.1761534803845786,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T03:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.7,1024.2914879999998,0.13758501099234016,99999,TROLL600,70.77,7.07,1.69,524.2,730.5070000000001,0.999,-2.24741498900766,-2.17551498900766,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T04:00:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.6,1024.22254,0.13153767534723285,99999,TROLL600,70.8,7.07,1.69,523.8,730.107,0.999,-2.2534623246527667,-2.181562324652767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T04:15:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1064.8,1024.498332,0.1383540750398947,99999,TROLL600,70.84,7.08,3.38,517.2,723.5070000000001,0.999,-2.246645924960105,-2.174745924960105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T04:30:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1065.1,1024.705176,0.13786593141078723,99999,TROLL600,71.3,7.12,3.26,519.1,725.407,0.999,-2.2471340685892125,-2.1752340685892126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-21T04:45:00Z,PNNL_23,GW6,TEMPEST_F_600_GW6,Freshwater,2019,15.63,0.07,0,1065.1,1024.705176,0.1372092573063345,99999,TROLL600,71.69,7.16,3.16,520.8,727.107,0.999,-2.2477907426936654,-2.1758907426936656,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
