Timestamp,Logger_ID,Well_Name,Probe_Name,Plot,Year,Temp,Specific_Conductivity,Salinity,Depth,Pressure_mbar,Pressurehead.m,Resistivity,Instrument,Density,WLfromsurface.m,Head.m,f_spc,f_sal,f_wl,Flag
2022-01-01T00:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77821,101.6856,0.047384,1041.944,1021.23571264,NA,12828.98,TROLL200,0.999444,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T00:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.7775,101.7683,0.047424,1041.711,1021.0074947599999,NA,12818.79,TROLL200,0.999444,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T00:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77652,101.8284,0.047453,1041.605,1020.9040727599998,NA,12811.53,TROLL200,0.999444,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T00:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77625,101.7237,0.047403,1041.456,1020.7579029999999,NA,12824.8,TROLL200,0.999444,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.7758,101.7473,0.047414,1041.511,1020.8109929599999,NA,12821.97,TROLL200,0.999444,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77499,101.7697,0.047425,1041.765,1021.0605847199998,NA,12819.41,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77428,101.7084,0.047395,1041.669,1020.9668154399999,NA,12827.36,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77472,101.8217,0.04745,1041.893,1021.1853805999999,NA,12812.95,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T02:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77364,101.8488,0.047463,1041.615,1020.9144149599999,NA,12809.89,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T02:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77285,101.894,0.047485,1041.202,1020.5090007199999,NA,12804.45,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T02:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77302,101.8443,0.047461,1041.594,1020.89304108,NA,12810.64,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T02:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77248,101.8658,0.047471,1041.33,1020.63448608,NA,12808.11,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T03:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77105,101.8436,0.04746,1041.51,1020.8109929599999,NA,12811.37,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T03:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77132,101.8794,0.047477,1041.114,1020.4235051999998,NA,12806.77,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T03:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.77114,101.9049,0.04749,1040.957,1020.2697511599999,NA,12803.63,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T03:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76998,101.8998,0.047487,1040.894,1020.2076979599999,NA,12804.64,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T04:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76899,101.9065,0.04749,1040.564,1019.88433184,NA,12804.12,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T04:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76936,101.8886,0.047482,1040.362,1019.6857615999999,NA,12806.25,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T04:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76916,101.9605,0.047516,1040.245,1019.5719973999999,NA,12797.27,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T04:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76791,101.9022,0.047488,1040.265,1019.5919923199998,NA,12805,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T05:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76756,101.9216,0.047498,1040.192,1019.5195969199999,NA,12802.68,TROLL200,0.999445,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T05:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.7672,101.928,0.047501,1040.023,1019.35412172,NA,12801.99,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T05:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76649,102.0156,0.047543,1039.755,1019.0921193199999,NA,12791.22,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T05:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.7663,101.9183,0.047496,1040.045,1019.3754955999999,NA,12803.5,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T06:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76595,102.0094,0.04754,1040.126,1019.4554752799999,NA,12792.17,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T06:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.7654,101.9647,0.047518,1040.234,1019.5616551999999,NA,12797.96,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T06:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76407,101.9618,0.047517,1040.159,1019.4885703199999,NA,12798.75,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T06:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76415,102.0307,0.04755,1040.298,1019.6243978799998,NA,12790.08,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T07:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76398,102.0118,0.047541,1040.5,1019.8222786399999,NA,12792.49,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T07:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76235,102.0144,0.047542,1040.466,1019.7891835999999,NA,12792.69,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T07:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76299,101.9603,0.047516,1040.848,1020.1642607199999,NA,12799.27,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T07:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76263,102.0382,0.047554,1041.02,1020.3318043599999,NA,12789.62,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T08:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76164,102.053,0.047561,1040.977,1020.2904355599999,NA,12788.08,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T08:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76067,102.0343,0.047551,1041.168,1020.4772846399999,NA,12790.73,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T08:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76093,101.9836,0.047527,1041.168,1020.4772846399999,NA,12797.01,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T08:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.76038,102.0865,0.047577,1041.264,1020.5710539199999,NA,12784.29,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T09:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.75922,102.0539,0.047561,1041.305,1020.6117332399999,NA,12788.73,TROLL200,0.999447,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T09:15:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.75958,102.0793,0.047573,1041.188,1020.4965900799999,NA,12785.43,TROLL200,0.999446,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T09:30:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.75887,102.1203,0.047593,1040.977,1020.2904355599999,NA,12780.53,TROLL200,0.999447,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T09:45:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.75778,102.0972,0.047582,1041.019,1020.3318043599999,NA,12783.77,TROLL200,0.999447,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T10:00:00Z,PNNL_23,GW1,TEMPEST_SF_200_GW1,Freshwater_Seawater,2022,12.75716,102.1085,0.047587,1041.177,1020.4869373599998,NA,12782.55,TROLL200,0.999447,NA,NA,FALSE,FALSE,NA,NA
