Timestamp,Logger_ID,Well_Name,Probe_Name,Plot,Year,Temp,Specific_Conductivity,Salinity,Depth,Pressure_mbar,Pressurehead.m,Resistivity,Instrument,DO_sat,DO_mgl,pH,ORP,eH,Density,WLfromsurface.m,Head.m,f_spc,f_sal,f_wl,f_do.sat,f_do.mgl,f_ph,f_eh,Flag
2022-01-01T00:00:00Z,PNNL_23,GW10,TEMPEST_F_600_GW6,Freshwater,2022,14.61,108.02,0.05,1070.3,1030.014172,NA,0.999,TROLL600,11.04,1.06,5.7,181.2,388.62899999999996,0.07,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
2022-01-01T00:15:00Z,PNNL_23,GW10,TEMPEST_F_600_GW6,Freshwater,2022,14.61,107.93,0.05,1070.4,1030.0831199999998,NA,0.999,TROLL600,11.01,1.05,5.7,181.3,388.729,0.07,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
2022-01-01T00:30:00Z,PNNL_23,GW10,TEMPEST_F_600_GW6,Freshwater,2022,14.61,107.94,0.05,1070.2,1029.945224,NA,0.999,TROLL600,11.01,1.05,5.7,181.4,388.82899999999995,0.07,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
2022-01-01T00:45:00Z,PNNL_23,GW10,TEMPEST_F_600_GW6,Freshwater,2022,14.61,107.92,0.05,1070.1,1029.8073279999999,NA,0.999,TROLL600,11.04,1.06,5.69,181.6,389.029,0.07,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
2022-01-01T01:00:00Z,PNNL_23,GW10,TEMPEST_F_600_GW6,Freshwater,2022,14.61,107.93,0.05,1070.1,1029.73838,NA,0.999,TROLL600,10.76,1.03,5.7,181.2,388.62899999999996,0.07,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
2022-01-01T01:15:00Z,PNNL_23,GW10,TEMPEST_F_600_GW6,Freshwater,2022,14.61,107.93,0.05,1070,1029.669432,NA,0.999,TROLL600,10.83,1.04,5.7,181.3,388.729,0.07,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
2022-01-01T01:30:00Z,PNNL_23,GW10,TEMPEST_F_600_GW6,Freshwater,2022,14.61,107.92,0.05,1069.9,1029.6004839999998,NA,0.999,TROLL600,10.88,1.04,5.7,181.4,388.82899999999995,0.07,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
2022-01-01T01:45:00Z,PNNL_23,GW10,TEMPEST_F_600_GW6,Freshwater,2022,14.61,107.88,0.05,1069.9,1029.6004839999998,NA,0.999,TROLL600,10.91,1.04,5.7,181.5,388.929,0.07,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
2022-01-01T02:00:00Z,PNNL_23,GW10,TEMPEST_F_600_GW6,Freshwater,2022,14.61,107.94,0.05,1069.8,1029.531536,NA,0.999,TROLL600,11.09,1.06,5.71,181.2,388.62899999999996,0.07,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
2022-01-01T02:15:00Z,PNNL_23,GW10,TEMPEST_F_600_GW6,Freshwater,2022,14.61,107.94,0.05,1069.6,1029.255744,NA,0.999,TROLL600,11.12,1.06,5.7,181.3,388.729,0.07,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
