Timestamp,Logger_ID,Well_Name,Probe_Name,Plot,Year,Temp,Specific_Conductivity,Salinity,Depth,Pressure_mbar,Pressurehead.m,Resistivity,Instrument,Density,WLfromsurface.m,Head.m,f_spc,f_sal,f_wl,Flag
2022-01-01T00:00:00Z,PNNL_21,GW3,TEMPEST_F_200_GW3,Freshwater,2022,13.6221,148.9337,0.070235,1041.1,1020.3159463199999,NA,8578.702,TROLL200,0.999353,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T00:15:00Z,PNNL_21,GW3,TEMPEST_F_200_GW3,Freshwater,2022,13.62183,149.0482,0.07029,1040.756,1019.9787905999999,NA,8572.166,TROLL200,0.999353,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T00:30:00Z,PNNL_21,GW3,TEMPEST_F_200_GW3,Freshwater,2022,13.62094,149.0473,0.07029,1040.766,1019.9884433199999,NA,8572.408,TROLL200,0.999353,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T00:45:00Z,PNNL_21,GW3,TEMPEST_F_200_GW3,Freshwater,2022,13.62022,149.0437,0.070288,1040.534,1019.7609149199999,NA,8572.766,TROLL200,0.999353,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:00:00Z,PNNL_21,GW3,TEMPEST_F_200_GW3,Freshwater,2022,13.61978,149.0951,0.070313,1040.651,1019.8753685999999,NA,8569.899,TROLL200,0.999353,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:15:00Z,PNNL_21,GW3,TEMPEST_F_200_GW3,Freshwater,2022,13.61951,149.1425,0.070335,1040.863,1020.0835915599998,NA,8567.232,TROLL200,0.999353,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:30:00Z,PNNL_21,GW3,TEMPEST_F_200_GW3,Freshwater,2022,13.61925,149.1138,0.070322,1040.776,1019.9987855199998,NA,8568.936,TROLL200,0.999353,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T01:45:00Z,PNNL_21,GW3,TEMPEST_F_200_GW3,Freshwater,2022,13.61879,149.0921,0.070311,1040.896,1020.1159971199999,NA,8570.279,TROLL200,0.999353,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T02:00:00Z,PNNL_21,GW3,TEMPEST_F_200_GW3,Freshwater,2022,13.61843,149.2538,0.070389,1040.661,1019.8857107999999,NA,8561.071,TROLL200,0.999353,NA,NA,FALSE,FALSE,NA,NA
2022-01-01T02:15:00Z,PNNL_21,GW3,TEMPEST_F_200_GW3,Freshwater,2022,13.61745,149.2215,0.070373,1040.298,1019.5306285999999,NA,8563.129,TROLL200,0.999354,NA,NA,FALSE,FALSE,NA,NA
